frame,x,y,visible
0,2350.606689453125,1265.735107421875,1
1,2350.2781158130324,1265.9045924268087,1
2,2350.2125303595376,1265.941641518966,1
3,2350.1963438487414,1265.9361538149826,1
4,2350.21570824101,1265.871921644356,1
5,2350.2498555487905,1265.8962923017898,1
6,2350.2432466742157,1265.9136900229942,1
7,2350.237373349132,1265.9370393681513,1
8,2350.210040439584,1265.9501041990459,1
9,2350.1282335565056,1266.0089962722607,1
10,2350.0794028931236,1266.0310865486417,1
11,2350.0846087472482,1266.0360918900965,1
12,2350.0540106340154,1266.07538100636,1
13,2350.058343070038,1266.1128554758038,1
14,2350.0552375782713,1266.1357018885865,1
15,2350.0606020320897,1266.1208919955302,1
16,2350.0672854452782,1266.1084320938462,1
17,2350.0955146296315,1266.1067197652726,1
18,2350.1247397903135,1266.1173006415277,1
19,2350.1633344157817,1266.1266566693628,1
20,2350.174329555484,1266.1169341143268,1
21,2350.1784117849647,1266.1161914837342,1
22,2350.2199264992046,1266.102957720737,1
23,2350.251152519651,1266.0863218681768,1
24,2350.2540657579243,1266.072579953834,1
25,2350.309333173361,1266.0448264474262,1
26,2350.32018129075,1266.0463932086873,1
27,2350.3363651198174,1266.034027447865,1
28,2350.38833577262,1266.0149884661498,1
29,2350.432457750958,1266.006644640998,1
30,2350.4605587090487,1265.9771960925934,1
31,2350.4700107105223,1265.960589269505,1
32,2350.4789373735703,1265.9441062883955,1
33,2350.475423645948,1265.9340772789435,1
34,2350.485148569059,1265.9280945293706,1
35,2350.507056317168,1265.9348843689452,1
36,2350.5296461774738,1265.9383929978633,1
37,2350.5332635377863,1265.9372415273078,1
38,2350.5256977281547,1265.9234008067565,1
39,2350.513608104463,1265.8946691011663,1
40,2350.503036747877,1265.8692722953924,1
41,2350.478893422838,1265.8452288914555,1
42,2350.4865660522605,1265.8368669824467,1
43,2350.485370781439,1265.8357235905055,1
44,2350.4967904577225,1265.846665153439,1
45,2350.5023032061895,1265.8710014727687,1
46,2350.4985117341785,1265.8982246603762,1
47,2350.4840580311643,1265.9083276297517,1
48,2350.4782994456273,1265.9109005399687,1
49,2350.481391837658,1265.9091823868202,1
50,2350.4933522355077,1265.9331765914585,1
51,2350.4987903955753,1265.9414408762377,1
52,2350.7058771388597,1265.9233258323854,1
53,2350.8882531175536,1265.8946771470874,1
54,2351.0383781508635,1265.871263660333,1
55,2351.182004876289,1265.8774695234704,1
56,2351.2892447632544,1265.8513617741387,1
57,2351.377150848656,1265.8423520031859,1
58,2351.4511037036887,1265.829872990663,1
59,2351.5188437222723,1265.8262894060572,1
60,2351.5628522047027,1265.833833721894,1
61,2351.597201364353,1265.8499683485256,1
62,2351.6088273199234,1265.8220331746618,1
63,2351.564206349667,1265.82657159799,1
64,2351.5279755717593,1265.8179778163108,1
65,2351.5058955880654,1265.8479549658282,1
66,2351.4583120498523,1265.838005030785,1
67,2351.4153980432,1265.8297812269136,1
68,2351.3315334476956,1265.852564027721,1
69,2351.267995290963,1265.8827140543442,1
70,2351.2090771955504,1265.8831647997501,1
71,2351.156504310867,1265.8788882655829,1
72,2351.102088957024,1265.8863847072766,1
73,2351.057832338146,1265.8988014712384,1
74,2351.0302232834647,1265.9133770589272,1
75,2351.015853954638,1265.9433030776097,1
76,2351.0010745637605,1265.9687000029728,1
77,2350.9986853092423,1265.9935249098125,1
78,2350.9985231363726,1266.0072202295428,1
79,2351.0041915173397,1266.0231541329072,1
80,2350.992414268979,1266.0018793558656,1
81,2350.981970407834,1265.9774747387703,1
82,2350.9651191381035,1265.9612605684958,1
83,2350.948754162936,1265.9463645067167,1
84,2350.9334711933147,1265.930933399727,1
85,2350.9211662331586,1265.917922116786,1
86,2350.9113837915647,1265.8951934226802,1
87,2350.912240470185,1265.882125098628,1
88,2350.9074823223496,1265.8733824622307,1
89,2350.9075535792813,1265.8607395148867,1
90,2350.9128783434894,1265.8521383954617,1
91,2350.91341905745,1265.8462021768623,1
92,2350.9173938446597,1265.837861015139,1
93,2350.912798468702,1265.8534043753593,1
94,2350.912331449497,1265.854153595696,1
95,2350.918234714646,1265.8505989346413,1
96,2350.927811459546,1265.8455406505616,1
97,2350.947170717714,1265.8473673372607,1
98,2350.9627578296904,1265.8489829812654,1
99,2350.9763595146933,1265.8522385180495,1
100,2350.990745562334,1265.851956186333,1
101,2351.001690022899,1265.8628122442772,1
102,2351.0065151699346,1265.8646111957112,1
103,2351.0111950500195,1265.8593046685858,1
104,2351.0130505375337,1265.8406165795052,1
105,2351.0251850004256,1265.8239237358437,1
106,2351.0399173722517,1265.8188815202989,1
107,2351.059943439548,1265.815187686208,1
108,2351.0320089389884,1265.8111689635753,1
109,2351.0003823543125,1265.8350239429167,1
110,2350.9997927178583,1265.9174484330144,1
111,2350.99748850419,1265.9860009982974,1
112,2350.9990845743723,1266.0162079570741,1
