frame,x,y,visible
0,2238.78125,1237.16650390625,1
1,2238.7611825885742,1237.2687751717092,1
2,2238.753809256296,1237.289262330814,1
3,2238.7428155109546,1237.2893360489634,1
4,2238.725126708514,1237.1279905375977,1
5,2238.709348278839,1237.2790844681053,1
6,2238.725303106274,1237.2969525822332,1
7,2238.712605329685,1237.3564704209277,1
8,2238.738702205621,1237.3384462677407,1
9,2238.743080912383,1237.390453921345,1
10,2238.755938391009,1237.3723346505399,1
11,2238.7612572475045,1237.336325974509,1
12,2238.7719129711127,1237.2830090914908,1
13,2238.798206662467,1237.2673613269556,1
14,2238.819671996208,1237.2613635622413,1
15,2238.83376941532,1237.258899280018,1
16,2238.844258467002,1237.2554552246966,1
17,2238.8595293826916,1237.2589019776954,1
18,2238.877832142134,1237.2558800099894,1
19,2238.8914614774885,1237.2606788499868,1
20,2238.899026738482,1237.2589696422376,1
21,2238.904529404852,1237.2613102796986,1
22,2238.9103978880803,1237.2573012382668,1
23,2238.9118097546466,1237.2661292196028,1
24,2238.91245623975,1237.264231478487,1
25,2238.906202001952,1237.2562496845053,1
26,2238.903548221583,1237.252276393091,1
27,2238.9009706327492,1237.2538039737342,1
28,2238.8941174123693,1237.2456709766227,1
29,2238.883623078064,1237.229909762987,1
30,2238.877035520821,1237.211117229192,1
31,2238.8628462394386,1237.1938032970486,1
32,2238.849916945156,1237.1780386508342,1
33,2238.837754430743,1237.1615276363843,1
34,2238.829080750275,1237.1402968799605,1
35,2238.818827509575,1237.1188232634609,1
36,2238.8082427943723,1237.0985642268458,1
37,2238.7961046903133,1237.0766167454938,1
38,2238.7863504296442,1237.0561264368805,1
39,2238.7807360975225,1237.0520517869568,1
40,2238.7813380476528,1237.0497475911664,1
41,2238.792078407572,1237.0647660298007,1
42,2238.8051486376166,1237.082592102181,1
43,2238.8208731518516,1237.1044614734824,1
44,2238.838254182886,1237.1224125383635,1
45,2238.855869881821,1237.1188817950285,1
46,2238.867999371898,1237.1187684114493,1
47,2238.90166939704,1237.1395682333305,1
48,2238.9312799856116,1237.1682819499079,1
49,2238.954655884469,1237.2037035083872,1
50,2238.9864809365968,1237.2457839541682,1
51,2239.0023973310026,1237.2801722844515,1
52,2239.022364129376,1237.2698477173758,1
53,2239.0175185132057,1237.2833664820837,1
54,2239.00321642311,1237.2822041810607,1
55,2238.9792811462344,1237.2715540744634,1
56,2238.9720772091596,1237.2375447397978,1
57,2238.9540695480355,1237.2321847500436,1
58,2238.94650057534,1237.2255576240432,1
59,2238.9397568233458,1237.2206935649306,1
60,2238.9279647501453,1237.2094105640722,1
61,2238.908094581519,1237.1945235677874,1
62,2238.835406876209,1237.2122298870563,1
63,2238.7598337365644,1237.3042378192708,1
64,2238.7080884770517,1237.4100730534653,1
65,2238.669450698029,1237.5004267685285,1
66,2238.644524588994,1237.5772938200435,1
67,1985.3712982285385,1042.2561062288057,1
68,2024.0374718154435,1072.1399973108885,1
69,2060.8376095023486,1100.5664245684475,1
70,2094.8613623143933,1126.8420852253837,1
71,2125.51092963929,1150.5008683394049,1
72,2152.511772450776,1171.3268214650273,1
73,2175.7626097001857,1189.2619574996763,1
74,2195.374357949383,1204.3938279281651,1
75,2211.5188717261694,1216.8482576879362,1
76,2224.49920625708,1226.8553490389413,1
77,2234.6327525750335,1234.6623832536657,1
78,2242.2889504726086,1240.565836095708,1
79,2247.7962182090196,1244.8115983024738,1
80,2251.516195137813,1247.6619688542787,1
81,2253.7636762577486,1249.3798420652968,1
82,2254.8592621417392,1250.2090005525877,1
83,2255.0340222364957,1250.3207108645433,1
84,2002.049859811883,1069.0669615156128,1
85,1786.6394764537827,914.6840973970625,1
86,1860.7034455990165,967.6651120528288,1
87,1929.9372955035446,1017.1700836067043,1
88,1992.9555967580943,1062.2226950191332,1
89,2048.9439149535538,1102.2339238913485,1
90,2097.6026600511846,1137.0006057439925,1
91,2138.9630750436754,1166.5479881246797,1
92,2173.346354798831,1191.1456327852775,1
93,2201.2432193851064,1211.1205440783733,1
94,2223.297552949104,1226.9358007700969,1
95,2240.192728580948,1239.0807357490028,1
96,2252.6384086243725,1248.046403818165,1
97,2261.308850384595,1254.3251291246077,1
98,2266.8703766274784,1258.384066862372,1
99,2269.9272720565314,1260.6347158385615,1
100,2270.992819621702,1261.4414073645114,1
101,2270.5522781469185,1261.1517188140965,1
102,2268.997917084554,1260.0669541146901,1
103,2266.634691288599,1258.3335022297797,1
104,2263.808017970098,1256.250690739378,1
105,2260.7632888672224,1254.0029513709892,1
106,2257.658421134084,1251.70604418621,1
107,2254.635341873094,1249.4958145318951,1
108,2251.7960498583,1247.4015245822736,1
109,2249.191771394539,1245.4610843410499,1
110,2246.866561472851,1243.7119017385746,1
111,2244.827803777449,1242.1685220676309,1
112,2243.091351009076,1240.8631269940652,1
113,2241.6313902179227,1239.7718947116537,1
114,2240.444500452052,1238.876321256102,1
115,2239.5002533540774,1238.166678101855,1
116,2238.776886886974,1237.6245381271824,1
117,2238.240033247227,1237.224308435,1
118,2237.864152758441,1236.9395482359207,1
119,2237.6203575635186,1236.7534426215036,1
120,2237.481797447621,1236.6479102765124,1
121,2237.42776809902,1236.6066477380105,1
122,2237.436005888671,1236.6162531713026,1
123,2237.494088733718,1236.659684180456,1
124,2237.579321949461,1236.7254205825861,1
125,2237.6839104056758,1236.810113128946,1
126,2237.786909640242,1236.9210188363465,1
127,2237.894172424014,1237.046711845479,1
128,2238.0016384064975,1237.200594978612,1
129,2238.121000386305,1237.369464300538,1
130,2238.2441525987215,1237.5505760832493,1
131,2238.3739474029358,1237.7506259042316,1
132,2238.498099649056,1237.938843436712,1
133,2238.6147441045846,1238.0975450380356,1
134,2238.7164466355803,1238.2259634385039,1
135,2238.804096615924,1238.3259869607343,1
136,2238.8646360906405,1238.393606706473,1
137,2238.9141959110343,1238.4391437214356,1
138,2238.962523471915,1238.4913570155697,1
139,2239.0125986206394,1238.5389978572298,1
140,2239.0503785748356,1238.578016613368,1
141,2239.084609464105,1238.6153618115002,1
142,2239.1075242258894,1238.643563917752,1
143,2239.132288680669,1238.6635522666643,1
144,2239.1480675237653,1238.6758420162287,1
145,2239.171949885633,1238.6855797534079,1
146,2239.1848284843404,1238.6983747468075,1
147,2239.192150565281,1238.700871305344,1
148,2239.188852670643,1238.7058663871605,1
149,2239.1811474418746,1238.695015330172,1
150,2239.1691804813936,1238.5153450922032,1
151,2239.1593259904116,1238.3673446653856,1
152,2239.1479200934195,1238.2437819451686,1
153,2239.123458292384,1238.120545586025,1
154,2239.1026411836524,1238.0126327623323,1
155,2239.0921830062894,1237.9363179793559,1
156,2239.0746057890433,1237.871489344423,1
157,2239.0602749880622,1237.8164590444228,1
158,2239.0460048106183,1237.7793426294195,1
159,2239.036664809138,1237.756426089157,1
160,2239.000753029207,1237.7220619041814,1
161,2238.972925307205,1237.6976137788067,1
162,2238.9506784383807,1237.680841499289,1
163,2238.9316955650243,1237.6757958806745,1
164,2238.9165025710718,1237.6778092391698,1
165,2238.8996672597,1237.671931657437,1
166,2238.8799632378086,1237.6543408871262,1
167,2238.868566012308,1237.6362450901952,1
168,2179.5565205244484,1137.8582568610277,1
169,2129.3870031250585,1053.260723632472,1
170,2147.12944492873,1083.1344972835211,1
171,2163.8009248714848,1111.186332653497,1
172,2179.006156106145,1136.7790309308443,1
173,2192.5672808227146,1159.574325142543,1
174,2204.3808001497123,1179.422874443128,1
175,2214.4488336300983,1196.3462689746916,1
176,2222.853542020136,1210.4564369758716,1
177,2229.695489667298,1221.9400914576186,1
178,2235.123836532919,1231.0522700016495,1
179,2239.2977120928363,1238.0553680856058,1
180,2242.377641772812,1243.2283723855103,1
181,2244.5396646813933,1246.855005110648,1
182,2245.9396887680305,1249.2031777506643,1
183,2246.722914120488,1250.5122097050798,1
184,2247.012768957294,1250.9979408482209,1
185,2246.93296224231,1250.8639524318312,1
186,2246.5798749625824,1250.2797879982486,1
187,2246.0432553830296,1249.3798898421267,1
188,2245.3964447092644,1248.2914424313653,1
189,2244.6858018160897,1247.0936959845055,1
190,2243.9513334926423,1245.866808648271,1
191,2243.2329704282624,1244.661287010178,1
192,2242.5627412476615,1243.531627675347,1
193,2241.9467932966218,1242.490430915843,1
194,2241.39527517132,1241.563221249984,1
195,2240.9128989680794,1240.7478460550085,1
196,2240.497124812166,1240.0492713219378,1
197,2240.1482702522835,1239.458458063071,1
198,2239.860970728687,1238.9759264013016,1
199,2239.630359694987,1238.586331982871,1
200,2239.4505191139015,1238.2864975874143,1
201,2239.317442010695,1238.0580481931943,1
202,2239.2187520752764,1237.8944690262829,1
203,2239.1530593931802,1237.7835124925386,1
204,2239.1125179410883,1237.719266327669,1
205,2239.098132974026,1237.6900967525883,1
206,2239.0972164463633,1237.6899450436617,1
207,2239.108590000695,1237.7068756700223,1
208,2239.1284881328,1237.737270978528,1
