frame,x,y,visible
0,-1,-1,0
1,-1,-1,0
2,-1,-1,0
3,-1,-1,0
4,-1,-1,0
5,-1,-1,0
6,-1,-1,0
7,-1,-1,0
8,-1,-1,0
9,-1,-1,0
10,-1,-1,0
11,-1,-1,0
12,-1,-1,0
13,-1,-1,0
14,-1,-1,0
15,-1,-1,0
16,-1,-1,0
17,-1,-1,0
18,-1,-1,0
19,-1,-1,0
20,-1,-1,0
21,-1,-1,0
22,-1,-1,0
23,-1,-1,0
24,-1,-1,0
25,-1,-1,0
26,-1,-1,0
27,-1,-1,0
28,-1,-1,0
29,-1,-1,0
30,-1,-1,0
31,-1,-1,0
32,-1,-1,0
33,-1,-1,0
34,-1,-1,0
35,1468.8663330078125,60.1470947265625,1
36,1468.6686810940703,61.00928320075134,1
37,1468.4191682676567,61.71562018382078,1
38,1468.1627503013192,62.181549626202234,1
39,1468.0481607986778,62.4030568779039,1
40,1467.9334985916616,62.60216136540889,1
41,1467.868057772618,62.73198583730309,1
42,1467.8153621051338,62.82187920229743,1
43,1467.697620784909,62.863494902130675,1
44,1467.4387888481644,62.84798845980999,1
45,1467.0918755190805,62.82896724819563,1
46,1466.82989090641,62.802874845942185,1
47,1466.6558426451938,62.75011104057554,1
48,1466.5334592177085,62.69514777882647,1
49,1466.4912974758831,62.558077206605816,1
50,1466.475972367684,62.44605498837178,1
51,1466.4914964254021,62.3040767116683,1
52,1466.5215720876909,62.18722906964241,1
53,1466.5617192586944,62.08933634988776,1
54,1466.6080158721788,62.01061185165422,1
55,1466.659910792772,61.9602307981387,1
56,1466.7423095309152,61.90496402382957,1
57,1466.790358580006,61.8363790313247,1
58,1466.841901087754,61.78469595153037,1
59,1466.8906924738244,61.74482618399667,1
60,1466.8822505357784,61.70432301271019,1
61,1466.8751130859853,61.67494168250535,1
62,1466.8568940897333,61.654895027078574,1
63,1466.8370968824024,61.63882363389071,1
64,1466.8192674197387,61.62011968120763,1
65,1466.8233055245162,61.60496598712727,1
66,1466.8412269554053,61.524599805244684,1
67,1466.882355276912,61.47169871219372,1
68,1466.9148861187798,61.444568659478065,1
69,1466.9451630441265,61.413483743826255,1
70,1466.9729581137183,61.39032689690785,1
71,1466.973388683519,61.38456707575196,1
72,1466.9726841854717,61.384051370198364,1
73,1466.9598807388018,61.37891649218075,1
74,1466.910201811152,61.43039459441919,1
75,1466.8456327884478,61.49039736381532,1
76,1466.808018508322,61.548833726688905,1
77,1466.7933896530358,61.59262848406116,1
78,1466.7309674507724,61.65212436128086,1
79,1466.6708006856468,61.706911896253,1
80,1466.6308228441474,61.720912010472446,1
81,1466.603684445475,61.75922454217265,1
82,1466.5883603973734,61.78457483888119,1
83,1466.55107863317,61.8183708034513,1
84,1466.4189827243736,61.84438878273489,1
85,1466.323675010785,61.85689697497991,1
86,1466.2648304264178,61.87094088612925,1
87,1466.2177340047222,61.88101083308032,1
88,1466.2484108751567,61.917615961587884,1
89,1466.294269075414,61.93491312581206,1
90,1466.3303006203419,61.94387532657911,1
91,1466.3422542648923,61.944035524131195,1
92,1466.3573663185427,61.96691231114933,1
93,1466.3812529286058,61.9779503048783,1
94,1466.4262846464899,61.985596819726695,1
95,1466.4623845300796,61.99010652337406,1
96,1466.5035917977668,61.998029231378354,1
97,1466.5315290077165,61.986359028793935,1
98,1466.5304301351946,61.97926538681657,1
99,1466.5382721306844,61.976313536276415,1
100,1466.5403238532817,61.96957607698593,1
101,1466.5687150853182,61.902789282923216,1
102,1466.5670684962631,61.909338421433105,1
103,1466.579117124853,61.883195385182056,1
104,1466.619817924282,61.85467370692892,1
105,1466.6263948191731,61.86494317698428,1
106,1466.6706463154987,61.79730847088969,1
107,1466.707592232337,61.759271944928656,1
108,1466.7383458298198,61.72602481808652,1
109,1466.7544988039049,61.71164492833833,1
110,1466.7674770869705,61.66488086811413,1
111,1466.7858134534893,61.65653675269596,1
