frame,x,y,visible
0,2278.586181640625,1203.576904296875,1
1,2278.738500546628,1203.6007192369407,1
2,2278.797057372463,1203.5472445918065,1
3,2278.7819903090535,1203.5270801530255,1
4,2278.8494468095937,1203.4941766719137,1
5,2278.7617974873747,1203.4580995159977,1
6,2278.725488548798,1203.4050523634214,1
7,2278.723943577406,1203.3301025379474,1
8,2278.722604609786,1203.2790933565532,1
9,2278.6818079633463,1203.22106641479,1
10,2278.6678596866373,1203.1762686503803,1
11,2278.686230502503,1203.2335399139085,1
12,2278.680337728134,1203.2611190301575,1
13,2278.651030498716,1203.353000241526,1
14,2278.6267746527,1203.429359386993,1
15,2278.601543639383,1203.4988849767583,1
16,2278.587176028079,1203.4608961487036,1
17,2278.557448153251,1203.429283474566,1
18,2278.5568415626763,1203.4455853414893,1
19,2278.5604820486,1203.4432820660536,1
20,1954.230339545783,1155.5914169283521,1
21,2004.183510214703,1162.9513720416048,1
22,2051.4996916432196,1169.8866974866276,1
23,2095.1138083490214,1176.2711853711933,1
24,2134.3746290207823,1182.0489714364815,1
25,2168.8844374580985,1187.175991763167,1
26,2198.6000211183623,1191.598996269656,1
27,2223.6220115271008,1195.32836944555,1
28,2244.2168316508614,1198.3811305937957,1
29,2260.7478714086037,1200.8431343610403,1
30,2273.646489066952,1202.7455851409618,1
31,2283.347282714775,1204.1592687897808,1
32,2290.3248612917714,1205.1504641036488,1
33,2295.009940988741,1205.8119632580433,1
34,2297.852441939593,1206.1869013215003,1
35,2299.2134833411164,1206.409519333946,1
36,2299.4330975392895,1206.4437545557714,1
37,2298.674195028288,1206.396344686311,1
38,2297.317928412895,1206.277678688847,1
39,2295.5700914925665,1206.115107096958,1
40,2293.602170558111,1205.8822205902777,1
41,2291.524292075722,1205.6249100222926,1
42,2289.470488757485,1205.3701506756825,1
43,2287.531357167641,1205.0676336030378,1
44,2285.749023986454,1204.7821130450616,1
45,2284.1266650006123,1204.5482807611202,1
46,2282.681523462604,1204.3304828890227,1
47,2281.4557878657315,1204.1023358981759,1
48,2280.4107712065197,1203.89305506646,1
49,2279.576738893842,1203.740488381185,1
50,2278.90581659747,1203.6137257047444,1
51,2278.3977881905503,1203.5197878617269,1
52,2277.9941918524596,1203.43152847567,1
53,2277.710666348299,1203.3784949446606,1
54,2277.5099590435943,1203.3487715620306,1
55,2277.404645463326,1203.3085139694117,1
56,2277.3503317953964,1203.2875654862037,1
57,2277.3124838178855,1203.2867950081957,1
58,2277.3123563886643,1203.3497346562651,1
59,2277.3432451692734,1203.4280910270695,1
60,2277.418125175697,1203.5088716481139,1
61,2277.477675739871,1203.5737172069878,1
62,2277.5470835090105,1203.6859684078172,1
63,1989.9470395442647,1008.5904477134859,1
64,1746.725149967188,842.7932357382085,1
65,1545.4535984415884,705.2536514991929,1
66,1382.9522056266812,593.9347255030565,1
67,1541.9687085941773,702.2468003906627,1
68,1687.720020583096,801.5138054481845,1
69,1818.0591370652437,890.3048209186579,1
70,1932.0188079590998,967.9374611864093,1
71,2029.5037882741583,1034.3532334742329,1
72,1827.5243540838023,899.3373584535045,1
73,1653.2750116525463,786.709366842792,1
74,1790.9979519588837,879.1488966676588,1
75,1911.4429796495378,959.9026872011136,1
76,2014.5219758788567,1028.9006450986178,1
77,1819.0833001112608,913.020151960085,1
78,1651.6496723317769,815.0130608625393,1
79,1511.4407893090986,731.6372614391717,1
80,1676.4144958890547,835.1302041793316,1
81,1821.3959972739713,925.7352417922654,1
82,1946.0425359200863,1003.3046303390192,1
83,2050.8652810836547,1068.3132615004306,1
84,2137.0316435332293,1121.5092146187521,1
85,2206.1017145535757,1163.9684984720473,1
86,2259.889201451524,1196.8443495152285,1
87,2300.3225196963594,1221.375639738037,1
88,2329.338010461576,1238.7967502322506,1
89,2348.797084695475,1250.3068139090255,1
90,2360.4574361628697,1256.9966161058503,1
91,2365.901595138125,1259.8756256464867,1
92,2366.5236793615627,1259.8513969071325,1
93,2363.5548508743695,1257.6775067758635,1
94,2358.060687711684,1254.0000520832027,1
95,2350.910984564556,1249.363898657832,1
96,2342.814919668597,1244.1729582555906,1
97,2334.334310312195,1238.7879330806634,1
98,2325.8936819512687,1233.451642413075,1
99,2317.802350842346,1228.3473141343975,1
100,2310.2966530491067,1223.6218397134317,1
101,2303.5052981430804,1219.3581001347418,1
102,2297.5028673280367,1215.6025738501787,1
103,2292.308512295059,1212.3536840138472,1
104,2287.9170645301856,1209.6162814965874,1
105,2284.283192348955,1207.3585159814477,1
106,2281.361273415549,1205.540957609253,1
107,2279.06330893798,1204.1470918097418,1
108,2277.3332008172642,1203.104033915356,1
109,2276.0668861714303,1202.3569051706781,1
110,2275.2024030998673,1201.8590815962107,1
111,2274.672837574315,1201.5586958981746,1
112,2274.4018815874974,1201.4133202982107,1
113,2274.333351035536,1201.3875492195564,1
114,2274.4391731400524,1201.4428948769541,1
115,2274.6551434577077,1201.5632101790884,1
116,2274.9525362162567,1201.7290903591158,1
117,2275.2846865497454,1201.9056570926466,1
118,2275.631684583198,1202.112693831728,1
119,2275.981636808706,1202.3052480408592,1
120,2276.311093051927,1202.489845051981,1
121,2003.7053218399874,1036.808489550523,1
122,2045.6752003311974,1062.3359741715515,1
123,2085.603106228857,1086.648389132874,1
124,2122.4875188124547,1109.1021836180244,1
125,2155.739705954023,1129.353148582322,1
126,2185.0212991456133,1147.1793991431532,1
127,2210.2339218465795,1162.5297477028655,1
128,2231.4627598559337,1175.4423259153818,1
129,2248.936976618042,1186.0662824676438,1
130,2262.970166548746,1194.5917554686027,1
131,2273.9235803766537,1201.2435610712473,1
132,2282.169161553777,1206.2601865528954,1
133,2288.1108744441735,1209.868284121951,1
134,2292.1171152560246,1212.3023880554526,1
135,2028.058410771049,1051.4892627614295,1
136,1803.9665445925546,914.1708611712118,1
137,1617.5562245997671,799.9344767195744,1
138,1466.5725243350446,707.2099288941322,1
139,1612.7091624251198,796.5906138123539,1
140,1746.2224001720974,878.261733157827,1
141,1865.2871269407042,951.101589512189,1
142,1969.1078634072135,1014.6432363820088,1
143,2057.673152810468,1068.8387880036375,1
144,2131.56372347436,1114.0459570706148,1
145,2191.775179484972,1150.8862563309804,1
146,2239.567526894652,1180.1316978328966,1
147,2276.3614290822175,1202.6534951835033,1
148,2303.5997113360427,1219.3196379682165,1
149,2060.3514386150146,1073.644401226442,1
150,2112.8437722239946,1105.2896523968707,1
151,2157.965397319361,1132.4317842226778,1
152,1933.7417305852148,999.186981838274,1
153,2004.972154554676,1041.7348014779352,1
154,2068.0787917504813,1079.3805946073321,1
155,2122.772615703758,1111.9686774203788,1
156,2169.127052128059,1139.574790183019,1
157,2207.5592414827265,1162.4295641752192,1
158,2238.6546205390787,1180.8998108057563,1
159,2117.39533500614,1053.181790884375,1
160,2011.8130397406283,943.9964319192917,1
161,1922.6357559938685,852.573046277024,1
162,1995.283758680886,919.5471935846134,1
163,1801.05825545759,826.201835228461,1
164,1896.6361171944077,902.9073697041036,1
165,1981.8903908285524,971.1289264619866,1
166,2056.2498709063934,1030.470404659752,1
167,2119.7039647354595,1080.9723454413725,1
168,2172.6601567815737,1123.0014811634996,1
169,2215.8506777160505,1157.156408980848,1
170,2250.156658466451,1184.166900654333,1
171,2276.5419125854037,1204.900705510932,1
172,2296.103078923281,1220.17730448413,1
173,2309.8660922158297,1230.8121979782156,1
174,2318.8235886503903,1237.6251688796922,1
175,2323.8728603894533,1241.348142500252,1
176,2325.851689089154,1242.6617290618565,1
177,2325.4843400144637,1242.13329964778,1
178,2323.400377284425,1240.270494423842,1
179,2320.1296126051407,1237.4823431025914,1
