frame,x,y,visible
0,1469.562744140625,65.51548767089844,1
1,1240.0181527938303,150.35696720464486,1
2,1199.715166240324,165.24548362163293,1
3,1191.5733000892203,168.2099307341449,1
4,1191.4758068608003,168.17304234930623,1
5,1193.8613484560865,167.33234284204866,1
6,1196.8936541460992,166.2513837023875,1
7,1200.051910195877,165.08129518849432,1
8,1203.140623157157,163.95726246184486,1
9,1206.1834208968608,162.9188377479508,1
10,1209.0947877241704,161.90451284436412,1
11,1211.8938166273986,160.88613245763776,1
12,1214.5982752609318,159.90955702880444,1
13,1217.2355163119748,158.98092169374908,1
14,1287.7262135786707,295.23307152526894,1
15,1345.0425084764968,405.12196927666406,1
16,1326.1050154533575,361.39047521045893,1
17,-1,-1,0
18,-1,-1,0
19,1309.1750624984977,322.01646034313325,1
20,1294.1763741493228,286.9626598441911,1
21,-1,-1,0
22,-1,-1,0
23,-1,-1,0
24,1281.133211665742,256.1187684051763,1
25,1269.896878807867,229.4516731813659,1
26,1260.4162506382736,206.81791683981484,1
27,1252.5725633905079,187.98336359542495,1
28,1246.2350159375483,172.66014014792646,1
29,1241.2406488796219,160.51246421356876,1
30,1237.4406760210666,151.17564072848677,1
31,1234.6655053255213,144.28043183584774,1
32,1232.7581122632878,139.44958671852146,1
33,1231.5560988516038,136.33101905497364,1
34,1230.924134383248,134.58966656333638,1
35,1230.739066763215,133.93796306553074,1
36,1230.8938600406148,134.11733912978622,1
37,1291.8193183741184,112.54438909457119,1
38,1343.697075131229,94.8031912630777,1
39,1386.8925081876212,80.63044153247745,1
40,1422.7194716016686,69.6923247113345,1
41,1451.106352119689,61.51641078725644,1
42,1472.9189711661475,55.68652722582489,1
43,1489.0080863735868,51.81775961986886,1
44,1500.2653272812977,49.55426728647782,1
45,1507.4924063952178,48.58824352347324,1
46,1510.6986475975575,48.49979333885205,1
47,1511.4972902846073,49.11283720524648,1
48,1510.4742490264323,50.22357987835846,1
49,1508.1207058935252,51.65664430734626,1
50,1504.898231456552,53.27939983627538,1
51,1501.1710199526165,54.98300516537602,1
52,1497.200384171371,56.67792708934476,1
53,1493.2054656463968,58.3052420276361,1
54,1489.3480924161865,59.819416688387,1
55,1485.7290069713395,61.187425268959885,1
56,1482.436311071027,62.39890339845267,1
57,1479.4930107143703,63.45628010272994,1
58,1476.9336419671508,64.35123894736526,1
59,1474.7592043892478,65.09182080380066,1
60,1472.9501576443415,65.68971181231831,1
61,1471.475751571227,66.16058058295688,1
62,1470.3205167918368,66.51915805731355,1
63,1469.4364211734862,66.78032138273588,1
64,1468.78652996091,66.95904060748175,1
65,1468.334896341412,67.07113865290631,1
66,1468.0542447048745,67.11866491318455,1
67,1467.9067154377399,67.12547844200809,1
68,1467.8580023177824,67.1074892554589,1
69,1467.8869877179602,67.06740046858677,1
70,1467.969221258432,67.0154053046141,1
71,1468.089920048578,66.95437566688305,1
72,1468.2382654780608,66.88659966352675,1
73,1468.3980556358408,66.81853545227393,1
74,1468.5665609263112,66.7486446648982,1
75,1468.7298672453815,66.68381157502283,1
76,1468.8825517361163,66.62449026268021,1
77,1469.0375906655818,66.57129273591814,1
78,1469.1618965212592,66.53097626673893,1
79,1469.2710699599631,66.49227569947105,1
80,1469.3562474282944,66.45730679730171,1
81,1469.4299700388954,66.43394028050251,1
82,1469.4924383045466,66.41999627508058,1
83,1469.551669114238,66.4085638174181,1
84,1469.587792135286,66.38936216496518,1
85,1469.6151368950586,66.37252082799947,1
86,1469.6246372186101,66.38221054239007,1
87,1469.620260289295,66.37479128314692,1
88,1469.6125476340585,66.37189689872089,1
89,1469.5904242343443,66.36854995497443,1
90,1469.6019284288338,66.36542229769242,1
91,1469.591657645748,66.36490650153907,1
92,1469.5735051823394,66.36949449441646,1
93,1469.5409166317268,66.37310258550961,1
94,1469.5127782180748,66.37596201479387,1
95,1469.4945332711527,66.37947611705648,1
96,1469.4977755195246,66.37973445484961,1
97,1469.4987302355353,66.3860570712012,1
98,1469.4979942080292,66.3902929717252,1
99,1469.4932582722402,66.40124644684182,1
100,1469.4881556593712,66.40501450600847,1
101,1472.4502935734777,216.35775380919347,1
102,1474.958804511449,343.40326520606936,1
103,1477.0336100296474,448.6341890736785,1
104,1475.7717486218774,383.7849235835121,1
105,1474.6454825588485,323.69657013687555,1
106,1473.6235726420894,269.42270680805836,1
107,1472.7214819051205,221.53626223889248,1
108,1471.9272284469084,180.19711794461736,1
109,1471.2921540124528,145.31839172017084,1
110,1470.7178954903718,116.49164420414726,1
111,1470.210342263264,93.2608383726059,1
112,1472.8667944435804,225.05606257871491,1
113,1475.1089739146544,338.38057439380214,1
114,1477.0394356285758,433.75798789506183,1
115,1478.5524837971786,512.1440353314399,1
116,1479.8071062875517,574.9705897100619,1
117,1480.7490109586588,623.8821578612522,1
118,1481.53999579928,660.6495274822104,1
119,1482.1152505228863,687.0240401211412,1
120,1482.5465636955876,704.7587912136862,1
121,1482.816276601237,715.3809642116187,1
122,1483.0181204034877,720.3442503469478,1
123,1483.0947221952829,720.9391814128008,1
124,1483.0710615452613,718.3214977366467,1
125,1482.9895111945486,713.4020358583298,1
126,1479.7859681269035,556.9435739089374,1
127,1477.0989386950207,422.61961875193924,1
128,1474.8052897938205,309.59874182687975,1
129,1476.0759405704464,367.00894303726426,1
130,1477.2165403059523,419.8885364828837,1
131,1478.2277274042638,467.42772879404856,1
132,1479.0325308675172,509.2618479898471,1
133,1476.5839282081197,394.9098962911293,1
134,1474.5214063107162,297.82843221919643,1
135,1472.8065661695043,217.22594377183347,1
136,1471.4128159671247,151.88467662917247,1
137,1734.2211602047234,232.83107443387456,1
138,1956.9823762562473,305.71359813464613,1
139,2019.6110666675195,444.0844490797259,1
140,1923.628824099369,355.39459543106096,1
141,1835.2737510878303,278.76647085529225,1
142,1755.946569832288,213.99343409109576,1
143,1686.3240150197578,160.48044947295617,1
144,1626.553503380896,117.32817365420317,1
145,1576.3421783093293,83.52404170224257,1
146,1535.136962223256,57.893417780504905,1
147,1502.1856998813807,39.30326852973452,1
148,1476.582319463446,26.613280323199106,1
149,1457.4066375076857,18.712046673979074,1
150,1443.7013478132903,14.700751298602135,1
151,1434.5518959612145,13.699929294804367,1
